Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
0,2.596965563108051,tensor(12.7679),2.5668782886070542,tensor(13.7302)
1,2.538013290223621,tensor(14.0774),2.746837409236763,tensor(10.7143)
2,2.519228710825481,tensor(13.9385),2.5178022203566153,tensor(14.1270)
3,2.502241994085766,tensor(14.8611),2.618395654461052,tensor(11.1905)
4,2.4712366259287273,tensor(15.2083),2.59183279773857,tensor(11.9841)
5,2.4372557844434466,tensor(16.9544),2.507181227961673,tensor(17.4603)
6,2.3983354269512116,tensor(18.2440),2.4329416540604605,tensor(17.3016)
7,2.3744071491180905,tensor(19.6627),2.858971085729478,tensor(12.3810)
8,2.3315038461533804,tensor(21.1508),2.281514688383175,tensor(20.0794)
9,2.2881598633433144,tensor(22.7877),2.796609386613097,tensor(14.1270)
10,2.2597781631681655,tensor(23.4028),2.274963092200364,tensor(23.6508)
11,2.216061308270409,tensor(25.1984),2.3864174055147775,tensor(20.)
12,2.1654720024457053,tensor(27.9067),2.1855807093125357,tensor(27.8571)
13,2.129912081218901,tensor(29.3552),2.148562888555889,tensor(29.2857)
14,2.08737119947161,tensor(30.9623),2.606340077858937,tensor(24.0476)
15,2.0516352488881067,tensor(31.6766),2.389916146857829,tensor(24.6032)
16,1.999474801525237,tensor(34.5933),2.1346935833556744,tensor(29.2063)
17,1.97705908294708,tensor(34.7321),2.03344006478032,tensor(31.7460)
18,1.946058009730445,tensor(35.9028),2.4969008391416527,tensor(22.0635)
19,1.9063893829073224,tensor(37.5496),1.9720511315744134,tensor(33.9683)
20,1.8697388147550915,tensor(38.1448),1.916862185997299,tensor(36.9841)
21,1.8195518815328204,tensor(40.8234),2.071080748038956,tensor(34.4444)
22,1.7973077787293328,tensor(41.7659),1.8623358569567716,tensor(39.4444)
23,1.7540565388543266,tensor(43.1647),1.8671065704732002,tensor(39.4444)
24,1.727574315430626,tensor(43.5516),1.7828926164892656,tensor(41.5079)
25,1.697242238029601,tensor(44.7718),1.7655741398847555,tensor(42.9365)
26,1.656586979400544,tensor(46.0813),1.8935777311083637,tensor(39.6825)
27,1.6292004749888465,tensor(46.9940),1.682743329036085,tensor(44.8413)
28,1.5983090932407076,tensor(48.4127),1.9210286759123016,tensor(40.3175)
29,1.5452243228753408,tensor(49.9405),1.7703291268288335,tensor(43.7302)
30,1.5257371929902879,tensor(50.7143),1.672744636294208,tensor(46.2698)
31,1.524766663142613,tensor(51.1607),1.755344258079046,tensor(43.7302)
32,1.4820817412838103,tensor(52.4306),1.7333382066292098,tensor(47.6190)
33,1.441579802831014,tensor(53.7798),1.714804622191417,tensor(46.9048)
34,1.4135554321228512,tensor(54.8115),1.5943700799459144,tensor(49.4444)
35,1.3859864025835007,tensor(55.5952),1.6258708510217788,tensor(47.5397)
36,1.3488602413071527,tensor(56.3790),1.77086178713207,tensor(44.6032)
37,1.3247030823949784,tensor(57.4603),1.7476467859895923,tensor(46.3492)
38,1.2993595708930303,tensor(58.5218),1.6642553202713593,tensor(47.4603)
39,1.2870190275093867,tensor(59.3353),1.572464107712613,tensor(50.2381)
40,1.2440017191663622,tensor(60.1587),1.70868459079839,tensor(49.4444)
41,1.2303378002038077,tensor(60.5456),1.7333499826962435,tensor(47.1429)
42,1.2078580724341528,tensor(61.3988),1.4954169958452634,tensor(54.0476)
43,1.1665500651276302,tensor(63.0357),1.7733894993987265,tensor(45.)
44,1.164542086446096,tensor(62.8770),1.4581645553625082,tensor(55.8730)
45,1.1215196493126096,tensor(64.5536),1.453477957580663,tensor(54.2063)
46,1.1164909441319724,tensor(64.5139),1.4837614456309547,tensor(53.3333)
47,1.0689281996753481,tensor(66.2302),1.5109513967852048,tensor(54.7619)
48,1.0648684782641276,tensor(66.2599),1.4940019989315467,tensor(54.6032)
49,1.0401093434719813,tensor(66.9742),1.4328256762480434,tensor(56.2698)
50,1.0214057560477938,tensor(67.6488),1.502986114236373,tensor(55.6349)
51,0.9776794617611264,tensor(68.5714),1.386727425871016,tensor(56.3492)
52,0.9785467595335037,tensor(69.3948),1.3933972897408884,tensor(56.5079)
53,0.9509705100267652,tensor(69.9901),1.6597743781307075,tensor(53.0952)
54,0.9412926071693026,tensor(70.0595),1.5305076490474652,tensor(53.4921)
55,0.9118764211970662,tensor(71.0714),1.5300443232813967,tensor(52.5397)
56,0.9002952097427277,tensor(71.0714),1.5111252839052225,tensor(54.6825)
57,0.8797660216925636,tensor(72.4504),1.3922677341895768,tensor(58.2540)
58,0.8595064143339793,tensor(72.9365),1.4866616559934012,tensor(55.7143)
59,0.8321572296676182,tensor(74.2361),1.7012415709374826,tensor(52.4603)
60,0.8132552949209062,tensor(73.9782),1.40416933086854,tensor(57.3810)
61,0.8055999982688162,tensor(74.4147),1.4124137925196298,tensor(56.4286)
62,0.7701571259943266,tensor(75.5754),1.5567322584647167,tensor(55.7937)
63,0.7615242119346346,tensor(76.2599),1.462965329236622,tensor(56.4286)
64,0.7405974375113609,tensor(76.7361),1.544926777670655,tensor(54.1270)
65,0.7310372951957914,tensor(77.3710),1.6950312143639674,tensor(51.3492)
66,0.7403731712509716,tensor(76.1806),1.5581282875205897,tensor(57.3016)
67,0.7183555728622846,tensor(77.6190),1.6838724779177316,tensor(54.0476)
68,0.6836553961984695,tensor(78.4226),1.5734892148005812,tensor(57.6984)
69,0.6843598378083062,tensor(78.5119),1.571695855901211,tensor(55.)
70,0.6677440288994048,tensor(78.7004),1.4375464124015616,tensor(60.3175)
71,0.6328093348041414,tensor(80.0496),1.4116615083398698,tensor(57.5397)
72,0.6440645142680123,tensor(79.6726),1.6833586209936986,tensor(51.8254)
73,0.6109282135490387,tensor(80.7341),1.4800911757010449,tensor(58.7302)
74,0.610525537152139,tensor(80.6448),1.428472635489476,tensor(59.2063)
75,0.36538755247398974,tensor(89.7321),1.1483965082259118,tensor(67.1429)
76,0.28909011346894126,tensor(91.8750),1.1635287309749216,tensor(67.0635)
77,0.250737837631078,tensor(93.2837),1.1452175395775446,tensor(67.6190)
78,0.2309566141564458,tensor(93.6607),1.1628567787665356,tensor(67.7778)
79,0.22092793203949454,tensor(94.1171),1.166289925952501,tensor(68.1746)
80,0.20545728962631926,tensor(94.5933),1.175957645042033,tensor(67.8571)
81,0.19518764212668416,tensor(94.9504),1.1852369644219363,tensor(68.0952)
82,0.17988300547003747,tensor(95.4564),1.1764941824765145,tensor(68.6508)
83,0.16994597233595357,tensor(95.6250),1.1934178969528102,tensor(68.8889)
84,0.16019143092312982,tensor(95.9722),1.2367080391585072,tensor(67.7778)
85,0.15186857296567824,tensor(96.3194),1.2203274003312559,tensor(66.9048)
86,0.1436318071618203,tensor(96.5377),1.1953837430175347,tensor(67.7778)
87,0.1444948100277947,tensor(96.3690),1.2149549371834043,tensor(68.2540)
88,0.13090099810312192,tensor(96.8452),1.2163917901395243,tensor(69.2857)
89,0.12081108313231241,tensor(97.1429),1.2402985933460766,tensor(68.5714)
90,0.12578110319695301,tensor(96.9147),1.2288155299198777,tensor(68.5714)
91,0.11917179839774257,tensor(97.2123),1.2351508340503596,tensor(68.4921)
92,0.11573691284727483,tensor(97.2321),1.2721624557353273,tensor(68.4127)
93,0.11560152661764905,tensor(97.5794),1.2565617433077172,tensor(68.0952)
94,0.10352168519434238,tensor(97.7381),1.297735390029376,tensor(68.8095)
95,0.09354179679667429,tensor(98.1052),1.266711711883545,tensor(68.5714)
96,0.09745828653020518,tensor(97.8175),1.268515468398227,tensor(67.6190)
97,0.09139242383340994,tensor(98.0357),1.2638164377665217,tensor(68.4921)
98,0.0865695513119655,tensor(98.3433),1.2683385912376115,tensor(68.0159)
99,0.08583907618202151,tensor(98.1647),1.315575202620482,tensor(68.0159)
100,0.0787684022530263,tensor(98.4722),1.293600334208223,tensor(68.5714)
101,0.08467717996192357,tensor(98.1250),1.2821613055995749,tensor(69.0476)
102,0.07896177783046686,tensor(98.3333),1.2746588812221455,tensor(68.4127)
103,0.07671306553252397,tensor(98.4425),1.3058859564458267,tensor(68.0952)
104,0.07353014947831749,tensor(98.6012),1.3138961705225933,tensor(67.2222)
105,0.06882724821981456,tensor(98.7500),1.306950510679921,tensor(68.8095)
106,0.06906939120297985,tensor(98.6508),1.3363240116004702,tensor(67.3810)
107,0.06965798595107146,tensor(98.6210),1.338120603863197,tensor(67.0635)
108,0.06895009349174207,tensor(98.7202),1.3760189572467079,tensor(67.1429)
109,0.06047224370127041,tensor(98.9385),1.321805703866331,tensor(68.4127)
110,0.05722045323937126,tensor(99.0675),1.3294609066429017,tensor(67.4603)
111,0.052627157769535506,tensor(99.1270),1.3126645876636989,tensor(68.0952)
112,0.05182117742508473,tensor(99.1766),1.3182783264525328,tensor(68.4921)
113,0.0527883997031798,tensor(99.1171),1.3117696290151983,tensor(68.4921)
114,0.053548592737402825,tensor(99.1964),1.3042733239222177,tensor(68.5714)
115,0.05021109268667975,tensor(99.2956),1.3266162108394164,tensor(67.8571)
116,0.05033933557052579,tensor(99.1071),1.3196778636944444,tensor(68.4921)
117,0.05083681730154369,tensor(99.1171),1.3208417849072926,tensor(68.1746)
118,0.05084229118508538,tensor(99.2758),1.3157898042398164,tensor(68.7302)
119,0.04961484046061597,tensor(99.2460),1.3128268631953228,tensor(68.9683)
120,0.052183667320152005,tensor(99.1667),1.315242560981195,tensor(68.2540)
121,0.04879118655475655,tensor(99.1865),1.3201882450640956,tensor(68.4127)
122,0.049232606327028146,tensor(99.2163),1.331417450233351,tensor(67.9365)
123,0.04970851626491085,tensor(99.2659),1.3288166619177106,tensor(68.7302)
124,0.047558641193124154,tensor(99.3056),1.3248648286997518,tensor(68.1746)
125,0.0480367081461563,tensor(99.2560),1.3382890190504775,tensor(68.2540)
126,0.04684451666793653,tensor(99.3552),1.3226638358982303,tensor(67.7778)
