Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
0,4.350183144249879,tensor(2.5560),4.2127383809089665,tensor(3.7500)
1,4.1939259368135495,tensor(3.7620),4.285870694637299,tensor(3.8800)
2,4.057397685697317,tensor(5.5000),4.2875540432929995,tensor(4.0800)
3,3.81753136007987,tensor(9.1120),3.8041487514972685,tensor(10.5000)
4,3.4329723305714404,tensor(15.8880),6.216370026111603,tensor(3.6000)
5,2.964052759472976,tensor(25.0600),2.757385920882225,tensor(28.7200)
6,2.5489562265098553,tensor(33.7120),3.3367664823532106,tensor(23.2000)
7,2.266359022511241,tensor(39.7620),3.4205241210460664,tensor(24.)
8,2.0462467078967475,tensor(45.0740),2.309529863536358,tensor(40.3700)
9,1.8870685993862883,tensor(48.5100),3.0221382947564126,tensor(29.9100)
10,1.7423843389276958,tensor(52.4060),2.1257050129175186,tensor(44.6700)
11,1.6379271452993993,tensor(54.7760),2.0280849514603614,tensor(46.1400)
12,1.5453617270950162,tensor(57.2220),2.1911776092648507,tensor(44.2100)
13,1.4525418116918305,tensor(59.5480),1.9155900753736497,tensor(49.1000)
14,1.385224885647864,tensor(61.2320),1.922025308996439,tensor(50.0200)
15,1.3254463030859027,tensor(62.5800),2.279714794933796,tensor(44.8000)
16,1.2666314526287186,tensor(64.1220),1.7012816747575998,tensor(54.2200)
17,1.217473933458938,tensor(65.4860),1.7154550914168358,tensor(54.2800)
18,1.158072206370361,tensor(67.1260),2.06476409471035,tensor(47.8500)
19,1.1184431130014112,tensor(67.8440),1.5075718007683754,tensor(58.8900)
20,1.071058469660142,tensor(69.4900),1.5885236677601933,tensor(57.7700)
21,1.038207857810018,tensor(70.2120),2.428467558711767,tensor(43.7800)
22,0.9935218752802485,tensor(71.5340),1.8836031833589078,tensor(51.9700)
23,0.9631377068322028,tensor(72.0500),1.6728814392685891,tensor(56.7800)
24,0.9374263963431043,tensor(72.9620),1.8975664438307285,tensor(52.5200)
25,0.910276371652208,tensor(73.5660),1.8090360152721405,tensor(54.3300)
26,0.8805287910239471,tensor(74.4900),1.3399646122679114,tensor(63.1600)
27,0.8549168542827792,tensor(75.2960),1.363701917797327,tensor(62.6400)
28,0.8273627204663309,tensor(76.0180),1.4498014486059547,tensor(61.3100)
29,0.80467849192412,tensor(76.5580),2.0202937224805355,tensor(49.6000)
30,0.7872709569418826,tensor(77.2700),1.500911929741502,tensor(60.3000)
31,0.7562810803770714,tensor(77.9660),1.490252464145422,tensor(61.1700)
32,0.7540774493266249,tensor(78.1760),1.524658222362399,tensor(59.3200)
33,0.7343069215107452,tensor(78.6760),1.3696529013812542,tensor(63.3900)
34,0.7106774960027631,tensor(79.1920),2.5017778620123865,tensor(45.1300)
35,0.7071399569816297,tensor(79.4560),1.4250893348045648,tensor(62.1200)
36,0.6937679307692496,tensor(79.8080),1.8636068352907895,tensor(54.0700)
37,0.6792258325287753,tensor(80.0780),1.4240614130795002,tensor(63.1100)
38,0.65868717127139,tensor(80.6680),1.5049424131065607,tensor(60.5700)
39,0.6455422232827872,tensor(81.0820),1.6437252163738012,tensor(58.3700)
40,0.6419649538024307,tensor(81.3500),1.6884540051743389,tensor(57.8300)
41,0.6232366754728205,tensor(81.6340),1.4018907703012229,tensor(63.2800)
42,0.6131130629945594,tensor(82.1320),1.4177783210296184,tensor(63.1300)
43,0.6072566952851727,tensor(82.2420),1.4719352862238884,tensor(61.6000)
44,0.6027684377130035,tensor(82.4640),1.3582615521578119,tensor(65.2600)
45,0.5878100815941306,tensor(82.9800),1.778878090545535,tensor(57.4800)
46,0.5836177798335814,tensor(82.8360),1.3884715325124561,tensor(63.5100)
47,0.5701125691004116,tensor(83.3900),1.7967038364484906,tensor(56.2600)
48,0.5616754521341885,tensor(83.5640),1.5565632806420326,tensor(60.9600)
49,0.5576718710267635,tensor(83.7280),1.6606936426609755,tensor(58.7700)
50,0.5506032933969327,tensor(83.9000),1.4797160973995924,tensor(62.5300)
51,0.5414552128375949,tensor(84.2340),1.5403271619081498,tensor(61.6700)
