Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
38,1.4958548881208804,tensor(58.9560),1.8141886247396468,tensor(52.3600)
39,1.4777994040028213,tensor(59.6040),2.5175559507012366,tensor(41.9600)
40,1.4362271822931822,tensor(60.8380),2.1604660525918007,tensor(46.9700)
41,1.4232423872594029,tensor(60.8040),1.8990879663825035,tensor(51.0200)
42,1.3964738245205501,tensor(61.5460),2.023492837280035,tensor(49.2000)
43,1.3617051516652412,tensor(62.5320),1.761196487337351,tensor(54.1900)
44,1.3394794759847928,tensor(63.1660),2.1707767207026483,tensor(46.9700)
45,1.3318964681966836,tensor(63.5840),1.8535036816596986,tensor(53.4100)
46,1.282197997240764,tensor(64.7760),2.457735474050045,tensor(43.3900)
47,1.2673198935930685,tensor(65.0080),2.0208890665620567,tensor(51.9900)
48,1.2584945929934606,tensor(65.2000),1.8023449274897576,tensor(53.5500)
49,1.233254490758452,tensor(66.0660),1.8818462270200254,tensor(53.4600)
50,1.221965180333618,tensor(66.4060),2.1838282897770407,tensor(49.3000)
51,1.2050357593599792,tensor(66.8720),1.784757582783699,tensor(55.0400)
52,1.1771381744338423,tensor(67.7300),1.7713587786257268,tensor(55.6800)
53,1.1672454520564555,tensor(67.8660),3.7177500578165055,tensor(32.4600)
54,1.1548720701881077,tensor(68.4480),1.9215833955705166,tensor(52.7200)
55,1.1422095894813538,tensor(68.6720),1.7415296110510825,tensor(55.8800)
56,1.1298753571937152,tensor(68.9240),1.654646599829197,tensor(57.4300)
57,1.1090900838527533,tensor(69.4840),1.622374219149351,tensor(58.5700)
58,1.1014954380671997,tensor(69.9640),3.3028682777881624,tensor(33.9700)
59,1.1001272765571808,tensor(69.6780),1.774794338092208,tensor(55.7700)
60,1.0759232843013675,tensor(70.1700),1.6547876060903073,tensor(58.4200)
61,1.0573855807714145,tensor(71.1340),1.722174322038889,tensor(56.9900)
62,1.0536414057092593,tensor(70.9560),1.79102849547565,tensor(56.1500)
63,1.0412977406435915,tensor(71.4100),1.9228590036779643,tensor(54.9100)
64,1.0295145706752378,tensor(71.6160),2.3814532216787336,tensor(47.2700)
65,1.0295342270980405,tensor(71.7260),2.3532851494252682,tensor(46.6600)
66,1.0100308428030185,tensor(71.9560),2.825764927268028,tensor(42.3900)
67,0.9996946719296448,tensor(72.5400),2.1186369987428186,tensor(51.5300)
68,0.9777993271722818,tensor(73.0480),1.6665481483489275,tensor(58.5400)
69,0.9849531389868168,tensor(72.9340),1.7408181064873933,tensor(58.5300)
70,0.9755159470126452,tensor(73.1440),2.381594181507826,tensor(48.0600)
71,0.9575102806396192,tensor(73.4820),1.6128668548166751,tensor(59.3100)
72,0.9436128682187755,tensor(74.0600),1.9233239876031876,tensor(54.4300)
73,0.940738207696344,tensor(74.0840),1.815313504241407,tensor(57.0200)
74,0.9433136833903125,tensor(73.9680),2.8073839601278303,tensor(42.8200)
75,0.9341308268744623,tensor(74.0820),1.6808137592598795,tensor(58.8100)
76,0.9236968586511929,tensor(74.6380),1.615858319632709,tensor(60.0500)
77,0.90429642362058,tensor(75.0500),1.6101159414052963,tensor(59.6100)
78,0.9168590203575466,tensor(74.7920),1.6243712481632828,tensor(59.7900)
79,0.8985735809101778,tensor(75.2640),1.5756753989979624,tensor(61.0900)
80,0.8841318486596618,tensor(75.6600),1.574127266511321,tensor(60.7000)
81,0.8877589749863081,tensor(75.6480),2.3418869043290615,tensor(50.3800)
82,0.8824919206102181,tensor(75.8240),1.9619875624626875,tensor(54.3400)
83,0.8758034009457855,tensor(76.0040),2.5065759456213565,tensor(48.0300)
84,0.8821160447262132,tensor(75.6620),1.7145412876456976,tensor(58.2000)
85,0.857900649080496,tensor(76.3300),1.7182644154801965,tensor(59.0600)
86,0.8478151945506825,tensor(76.4900),1.5868129590600728,tensor(60.5800)
87,0.846185223297085,tensor(76.6280),1.6463193982690574,tensor(60.0700)
88,0.8410762141427726,tensor(76.7980),1.8085911776348949,tensor(56.6600)
89,0.830803005515462,tensor(77.1620),1.7650305398628117,tensor(58.6600)
90,0.8179134744817339,tensor(77.4000),1.6889812854975461,tensor(60.0800)
91,0.8308061112833145,tensor(76.8200),1.6648530593663453,tensor(59.4100)
92,0.827165412704658,tensor(77.0680),2.160486887425184,tensor(52.5900)
93,0.8159969857586619,tensor(77.5320),1.6954495784640313,tensor(59.2300)
94,0.7973323133595459,tensor(77.8680),1.6681289652734994,tensor(59.7300)
95,0.8047672886677715,tensor(77.8280),1.6256102051883936,tensor(60.8800)
96,0.7940182628686471,tensor(78.1160),1.841960092931986,tensor(57.2100)
97,0.7876060440412262,tensor(78.3180),2.246247261479497,tensor(48.8700)
98,0.7769953802875851,tensor(78.6680),1.9840079380571842,tensor(53.2600)
99,0.7738071023045904,tensor(78.6580),2.4027727614045142,tensor(47.5600)
100,0.7792315438885213,tensor(78.4460),1.6305341830551625,tensor(60.6700)
101,0.7722299866511694,tensor(78.7640),1.8965864830166101,tensor(56.6100)
102,0.7641717875400162,tensor(78.9500),1.6770051275417208,tensor(59.7100)
103,0.752700607718714,tensor(79.1660),2.075121233358979,tensor(53.2300)
104,0.7553819662622173,tensor(79.0300),1.8708849248960615,tensor(58.1000)
105,0.7537230362977518,tensor(79.2240),1.6084809148609638,tensor(61.7500)
106,0.7362508314954656,tensor(79.7140),2.4905170633681117,tensor(48.7700)
107,0.7441983784708526,tensor(79.3700),1.7685445973500609,tensor(58.9000)
108,0.7466552858919744,tensor(79.4040),1.7059817053377628,tensor(59.7600)
109,0.7243755492560394,tensor(79.9100),1.790203331798315,tensor(59.8900)
110,0.7377115164114081,tensor(79.4280),1.680706789508462,tensor(59.8600)
111,0.7320157214046439,tensor(79.7360),2.0143843953851612,tensor(56.5900)
112,0.7359599393347035,tensor(79.7860),1.6624786919131875,tensor(60.1400)
113,0.7087228959783569,tensor(80.3360),2.0153777215648443,tensor(55.6000)
114,0.6991970866842343,tensor(80.7260),1.794195323318243,tensor(59.1200)
115,0.7017684648256473,tensor(80.6080),1.7887452902123333,tensor(58.3000)
116,0.7014374005062806,tensor(80.6020),1.9996541998684407,tensor(57.1600)
117,0.7055710272106064,tensor(80.4040),1.8264947604387998,tensor(57.6100)
118,0.7052140554503712,tensor(80.5740),1.554615810573101,tensor(62.4500)
119,0.6980668051011117,tensor(80.4980),2.034897073581815,tensor(53.5100)
120,0.6972867255777959,tensor(80.7680),1.633329151764512,tensor(61.0200)
121,0.6816450455761931,tensor(81.0140),1.8113032853454352,tensor(59.2700)
122,0.7001108153701743,tensor(80.5620),1.7364511908516287,tensor(59.7400)
123,0.6862745901660237,tensor(81.0560),1.6611584536209703,tensor(60.5700)
124,0.6839825657322584,tensor(81.0300),1.5672199061661958,tensor(61.9500)
125,0.6775994279500469,tensor(81.1300),1.8426955386251211,tensor(57.0500)
126,0.6897140116337925,tensor(80.9920),1.9797285272926093,tensor(56.4800)
127,0.6767710424445169,tensor(81.2020),1.635325173791498,tensor(61.4200)
128,0.6712583932272919,tensor(81.4520),2.084322240486741,tensor(53.3300)
129,0.6600478874600452,tensor(81.5140),1.7076293751820921,tensor(60.5100)
130,0.6616528006770727,tensor(81.6840),2.8661375876665116,tensor(45.6300)
131,0.6633721532114326,tensor(81.8940),1.6271656559854746,tensor(62.3100)
132,0.6456510316380455,tensor(82.0840),1.590887612849474,tensor(62.3400)
133,0.6611365311590912,tensor(81.9640),1.586457072146237,tensor(62.2500)
134,0.6563498838173459,tensor(81.8360),1.6685515965558588,tensor(60.1400)
135,0.6399539961381946,tensor(82.3260),1.730433902464807,tensor(60.9600)
136,0.6412564051882995,tensor(82.3580),1.8239383182171731,tensor(59.7200)
137,0.6537743496620442,tensor(81.9340),1.6520572739094497,tensor(62.5500)
138,0.6505298735692983,tensor(82.0660),1.6624719770774246,tensor(60.8600)
139,0.6278641400739665,tensor(82.7740),1.7421669575423002,tensor(59.2200)
140,0.6377679122530896,tensor(82.2220),1.5993141416348517,tensor(62.0700)
141,0.6296212939197755,tensor(82.5060),1.7071041534300893,tensor(61.6800)
142,0.6167172552527064,tensor(83.0240),1.7092594570219517,tensor(59.6400)
143,0.624944066528774,tensor(82.7160),2.5245166801065206,tensor(48.9800)
144,0.6230504182750917,tensor(82.7640),1.622132056683302,tensor(61.3100)
145,0.6073820709115099,tensor(83.1080),1.7815096108987927,tensor(59.5800)
146,0.6132385767329379,tensor(83.0560),1.7469920050427317,tensor(59.5800)
147,0.6197153575280133,tensor(82.8140),1.8243902905732394,tensor(59.1800)
148,0.6157399848141634,tensor(82.9920),1.6281274343375116,tensor(63.7100)
149,0.6173128306560809,tensor(83.0100),1.7512251094058155,tensor(59.4100)
150,0.31590783125375543,tensor(91.3120),1.3105145785389467,tensor(69.4000)
151,0.2180636395578799,tensor(93.9740),1.2860278210667893,tensor(70.1300)
152,0.18340941958720117,tensor(94.8520),1.3034605332063511,tensor(70.5400)
153,0.15774825034315323,tensor(95.7360),1.31980155197531,tensor(70.7400)
154,0.14397937896878213,tensor(96.1320),1.319497036697343,tensor(70.6600)
155,0.12996939034260752,tensor(96.6060),1.3269914338160307,tensor(70.6900)
156,0.11948850919561618,tensor(96.8120),1.3372896156432108,tensor(70.7800)
157,0.10849113906245403,tensor(97.2620),1.3408866366464645,tensor(71.1100)
158,0.10186217581410237,tensor(97.4100),1.3583930676039309,tensor(70.8900)
159,0.09477895522094748,tensor(97.6740),1.365042636300437,tensor(70.9100)
160,0.08847688608195471,tensor(97.8220),1.3883734875610099,tensor(70.5200)
161,0.08334478903133088,tensor(98.0040),1.381439528681338,tensor(70.9700)
162,0.07885233854012721,tensor(98.1820),1.394983226836659,tensor(71.0100)
163,0.07511918598790761,tensor(98.3260),1.386923388983123,tensor(71.0400)
164,0.07153937018588376,tensor(98.4280),1.412593267891556,tensor(71.0400)
165,0.0657606330054724,tensor(98.5920),1.4125164153305814,tensor(71.1500)
166,0.06422191510057967,tensor(98.5680),1.421171596092172,tensor(71.0400)
167,0.06222157652401711,tensor(98.7020),1.41079260334,tensor(71.0300)
168,0.05890811389059667,tensor(98.7320),1.4250003814557568,tensor(71.2300)
169,0.05726290729535205,tensor(98.7840),1.4418922688215972,tensor(71.0700)
170,0.056116887103871006,tensor(98.8520),1.4103682043422014,tensor(71.2900)
171,0.052503886792208534,tensor(98.9380),1.4256890031974763,tensor(70.9900)
172,0.05141548063996655,tensor(98.9700),1.4296217061216012,tensor(70.9200)
173,0.04866176559958998,tensor(99.0700),1.4331408027689905,tensor(71.)
174,0.04773865542981936,tensor(99.0480),1.4420164465289562,tensor(71.1400)
175,0.04453731763183766,tensor(99.1920),1.448604812843725,tensor(70.9600)
176,0.044203201413650035,tensor(99.2320),1.4710015419228002,tensor(70.8400)
177,0.043380453839631336,tensor(99.1620),1.4531539793405681,tensor(70.9700)
178,0.041705487853349626,tensor(99.2800),1.449608709427528,tensor(71.0700)
179,0.04077654093732614,tensor(99.2900),1.4675142784435302,tensor(70.9200)
180,0.040974370125309585,tensor(99.2700),1.481149306044914,tensor(71.0600)
181,0.040898394635152026,tensor(99.2880),1.4818251490099354,tensor(71.1500)
182,0.03934689523542628,tensor(99.3100),1.4579671394657343,tensor(71.1800)
183,0.03851387590941642,tensor(99.3740),1.4802983451206237,tensor(71.3500)
184,0.03608525629676974,tensor(99.4060),1.493224493239075,tensor(71.0900)
185,0.03485592170987669,tensor(99.4880),1.4820322568509727,tensor(71.3800)
186,0.036127349795282954,tensor(99.3960),1.4881813330259175,tensor(71.0700)
187,0.03465168359582229,tensor(99.4500),1.4825135619100183,tensor(71.1800)
188,0.0344241467016318,tensor(99.4640),1.4819487889357843,tensor(71.1300)
189,0.03420814107674772,tensor(99.4800),1.4943051205798983,tensor(71.1500)
190,0.033843486910433415,tensor(99.4400),1.4954852664442733,tensor(71.1200)
191,0.032905353480935706,tensor(99.5080),1.4946629733769223,tensor(71.1100)
192,0.033240101938528936,tensor(99.4600),1.4968450053189881,tensor(71.2900)
193,0.032053142080983844,tensor(99.5480),1.4844771731165238,tensor(71.2300)
194,0.031175429030033328,tensor(99.5520),1.5044760023849084,tensor(71.1000)
195,0.03216774637103462,tensor(99.5260),1.50246964911744,tensor(71.0400)
196,0.03113874822826413,tensor(99.5460),1.4948805194739252,tensor(70.9900)
197,0.02991836189108965,tensor(99.5740),1.508180327775888,tensor(71.1800)
198,0.029673241283696937,tensor(99.5840),1.4894571124138312,tensor(71.0900)
199,0.02818409549286756,tensor(99.6580),1.5318940238407812,tensor(70.9000)
200,0.029608582925346807,tensor(99.5920),1.4976913593206556,tensor(71.0800)
201,0.02974383240980108,tensor(99.6100),1.5108399610966443,tensor(71.0800)
202,0.030126062326628684,tensor(99.5660),1.5281819578618743,tensor(71.2500)
203,0.028668325768350184,tensor(99.6440),1.5270664665102958,tensor(71.2000)
204,0.02804108564753819,tensor(99.6240),1.5222253199941478,tensor(71.1300)
205,0.02857062438517199,tensor(99.6280),1.5055017195101827,tensor(71.3500)
206,0.027418972993426768,tensor(99.6660),1.505985748463776,tensor(71.2700)
207,0.028833125927545073,tensor(99.5940),1.522153948086314,tensor(70.9800)
208,0.0273730342497911,tensor(99.6840),1.521848514677491,tensor(71.0500)
209,0.028516928846364285,tensor(99.6400),1.5261838070331142,tensor(71.4400)
210,0.02816310464202062,tensor(99.6560),1.513454248649068,tensor(71.4200)
211,0.027577120241473244,tensor(99.6320),1.5158174817282706,tensor(71.4200)
212,0.028179173772235205,tensor(99.6580),1.5259891334492712,tensor(71.3600)
213,0.026596446409630957,tensor(99.7020),1.5285803482821212,tensor(71.2000)
214,0.02700705133626223,tensor(99.6620),1.514048036077991,tensor(71.2800)
215,0.027354023081090903,tensor(99.6680),1.5173775652367623,tensor(71.3300)
216,0.026065908027026814,tensor(99.7160),1.5274109727358445,tensor(71.1900)
217,0.0271777846514607,tensor(99.6680),1.5545409050360322,tensor(70.8500)
218,0.027976561080464316,tensor(99.6520),1.5117112496811898,tensor(71.2800)
219,0.027619722284986388,tensor(99.6440),1.5396827898477203,tensor(70.8900)
220,0.027617123816400538,tensor(99.6600),1.542638237898238,tensor(71.3800)
221,0.02727208183625775,tensor(99.6740),1.5314915823014452,tensor(71.2600)
222,0.02692171240754216,tensor(99.6540),1.5518837952679023,tensor(71.0400)
223,0.026778302548448447,tensor(99.7060),1.5196723448056728,tensor(71.0400)
224,0.02634678159833259,tensor(99.6900),1.5291429493092001,tensor(70.8700)
225,0.02528568322691695,tensor(99.7300),1.5152427512793802,tensor(71.2300)
226,0.022491560439052788,tensor(99.7980),1.5212485246271827,tensor(71.4300)
227,0.02286671785175648,tensor(99.8040),1.5175618747598492,tensor(71.5800)
228,0.021476527025727818,tensor(99.8500),1.5236044903304429,tensor(71.2100)
229,0.022140014969060182,tensor(99.8020),1.5136862147832288,tensor(71.2200)
230,0.021508079679573282,tensor(99.8160),1.5098727966845036,tensor(71.3200)
231,0.021271164209851066,tensor(99.8540),1.5206881539491006,tensor(71.3600)
232,0.021116284115235213,tensor(99.8380),1.5200989169818349,tensor(71.3000)
233,0.021286377454619577,tensor(99.8320),1.518159273485653,tensor(71.3700)
234,0.02106746129663018,tensor(99.8380),1.5184527193522082,tensor(71.5500)
235,0.020464568296471215,tensor(99.8540),1.523221199015621,tensor(71.3900)
236,0.02053235765174984,tensor(99.8620),1.5131890562218613,tensor(71.4000)
237,0.020794814142882062,tensor(99.8220),1.5148781379316933,tensor(71.3900)
238,0.020274132423464906,tensor(99.8740),1.5181820243010298,tensor(71.3900)
239,0.02046937255136421,tensor(99.8400),1.514560779075604,tensor(71.3700)
240,0.019938101749057354,tensor(99.8780),1.5120723518719896,tensor(71.4400)
241,0.02025621834084811,tensor(99.8700),1.5191613898384384,tensor(71.3800)
242,0.02054951561238531,tensor(99.8540),1.51034011242399,tensor(71.3600)
243,0.019898918726483878,tensor(99.8680),1.5191202247589826,tensor(71.4600)
244,0.02019113737880193,tensor(99.8620),1.5123339339727535,tensor(71.5500)
245,0.019748421019071812,tensor(99.8640),1.5147495921887457,tensor(71.4300)
246,0.020470227200604613,tensor(99.8480),1.5146992379329167,tensor(71.5300)
247,0.019346734551746216,tensor(99.8940),1.5154902332192286,tensor(71.6800)
248,0.020504380590603936,tensor(99.8460),1.5222178828911856,tensor(71.4000)
249,0.02000879462989395,tensor(99.8500),1.5167002781117336,tensor(71.4800)
250,0.020002555776187373,tensor(99.8620),1.5149738358408213,tensor(71.3600)
251,0.019888951802802514,tensor(99.8700),1.5148866823120042,tensor(71.6400)
252,0.019803559271823565,tensor(99.8760),1.5144942291732877,tensor(71.5900)
253,0.019500727986778748,tensor(99.8720),1.5127415735865943,tensor(71.5500)
254,0.019614344114995064,tensor(99.8700),1.5175966306533664,tensor(71.3500)
255,0.019636762776242954,tensor(99.8800),1.5171201250203885,tensor(71.3200)
256,0.01948571374015811,tensor(99.8760),1.5106168265007436,tensor(71.5300)
257,0.019713148801013484,tensor(99.8820),1.5106734823575243,tensor(71.5400)
258,0.01938273112916047,tensor(99.8760),1.515828851806,tensor(71.5800)
259,0.019483412966094054,tensor(99.8780),1.5211794964270666,tensor(71.6000)
260,0.01920515066131835,tensor(99.8920),1.5178279839707538,tensor(71.5400)
261,0.018825042509304744,tensor(99.9100),1.5176946645262652,tensor(71.5600)
262,0.019373320407517578,tensor(99.8720),1.5163823631936684,tensor(71.5100)
263,0.019003869184409567,tensor(99.8840),1.5178269626675174,tensor(71.4300)
264,0.019090859683902214,tensor(99.8980),1.5168421775167809,tensor(71.4500)
265,0.018907452476165636,tensor(99.8980),1.5150753178335725,tensor(71.5500)
266,0.019747554698525488,tensor(99.8660),1.5188104150034487,tensor(71.6300)
267,0.01913272074954894,tensor(99.8840),1.5167905389461667,tensor(71.4600)
268,0.01854861618193519,tensor(99.8920),1.518070629261434,tensor(71.4800)
269,0.019388815533379306,tensor(99.8820),1.5131659135734663,tensor(71.5400)
270,0.018206564161707375,tensor(99.9240),1.5135705055138096,tensor(71.5400)
271,0.019523222330490798,tensor(99.8660),1.514994622429367,tensor(71.5300)
272,0.01964136483647939,tensor(99.8640),1.5116698025567457,tensor(71.5600)
273,0.019535054788565088,tensor(99.8720),1.5195881347954274,tensor(71.5000)
274,0.018672331495929863,tensor(99.9100),1.5137033448545263,tensor(71.6300)
275,0.018891267647580874,tensor(99.9040),1.5136408665166237,tensor(71.5700)
276,0.019097135245056865,tensor(99.8880),1.5189062261497601,tensor(71.5700)
277,0.019700460219303207,tensor(99.8660),1.5193917125551961,tensor(71.5200)
278,0.018998559383327698,tensor(99.8740),1.523052070703823,tensor(71.5300)
279,0.01925458473003353,tensor(99.8680),1.520347782892175,tensor(71.4300)
280,0.019308053628753517,tensor(99.8840),1.5176522312290035,tensor(71.5300)
281,0.019227410509439227,tensor(99.8820),1.5166989146983252,tensor(71.5500)
282,0.019317511740662253,tensor(99.8800),1.5211528129708023,tensor(71.5500)
283,0.01902713877675326,tensor(99.8940),1.5217933130031451,tensor(71.6900)
284,0.019039436643633542,tensor(99.9020),1.5208730885824189,tensor(71.6200)
285,0.01896151845507762,tensor(99.8920),1.5168663794621826,tensor(71.4000)
286,0.019368931060404423,tensor(99.8700),1.5159166284883394,tensor(71.6500)
287,0.01903051605014621,tensor(99.8800),1.515525148282759,tensor(71.4200)
288,0.018826801660935134,tensor(99.8740),1.5181018254659138,tensor(71.5100)
289,0.01920207858542957,tensor(99.8960),1.5156226229025052,tensor(71.5300)
290,0.019047653940899294,tensor(99.9000),1.5177767827273347,tensor(71.5300)
291,0.01868336527224849,tensor(99.8840),1.5135839172871783,tensor(71.6300)
292,0.019085728315650807,tensor(99.8960),1.5181129810390994,tensor(71.4900)
293,0.01866538280292469,tensor(99.8880),1.5161242997171358,tensor(71.5800)
294,0.019135125807922364,tensor(99.8920),1.5181508131530135,tensor(71.3300)
295,0.019724532947554003,tensor(99.8620),1.5205404383949936,tensor(71.4800)
296,0.01889033337859699,tensor(99.9120),1.5152871223771944,tensor(71.4700)
297,0.019064740392157945,tensor(99.9080),1.5143210203247144,tensor(71.4500)
298,0.018611226912082918,tensor(99.9020),1.5186378162177279,tensor(71.4400)
299,0.01850936539194849,tensor(99.9040),1.5170681766271592,tensor(71.5000)
