Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
0,3.754283898931635,tensor(11.7960),3.3085242446660996,tensor(17.8900)
1,2.788190444717017,tensor(28.6320),2.628474721074104,tensor(30.6600)
2,2.2050757722171674,tensor(41.0540),2.0706584379076958,tensor(43.3200)
3,1.8662027623647315,tensor(49.0720),2.0163147892951967,tensor(46.5700)
4,1.6321016394573709,tensor(54.6900),1.656558120816946,tensor(54.1500)
5,1.4768722008561235,tensor(58.2980),1.6150330026075244,tensor(55.1700)
6,1.3455748271454326,tensor(61.9000),1.428977102227509,tensor(59.6000)
7,1.250284390986118,tensor(64.3920),1.4030919435545801,tensor(60.7200)
8,1.153724289153848,tensor(67.0260),1.373454612083733,tensor(60.9200)
9,1.0789783689981836,tensor(68.7940),1.3242685486972332,tensor(62.7200)
10,1.0068131026709477,tensor(70.6480),1.3530711758807301,tensor(62.7400)
11,0.9430169967739174,tensor(72.5780),1.2564627016857266,tensor(64.2600)
12,0.898581032405424,tensor(73.8000),1.2344139757603407,tensor(65.2500)
13,0.8533458313368776,tensor(75.1740),1.209373642636463,tensor(65.7600)
14,0.7975375156878205,tensor(76.4920),1.195896240580827,tensor(66.4900)
15,0.7695758746713018,tensor(77.4480),1.1781237893626093,tensor(67.0100)
16,0.7340530550388424,tensor(78.3100),1.2447168671144173,tensor(66.2100)
17,0.6928616755301386,tensor(79.5360),1.189903233382851,tensor(66.8900)
18,0.6706013418067142,tensor(80.2100),1.1787900478150695,tensor(67.7400)
19,0.6343438905065931,tensor(81.1800),1.175940910756588,tensor(67.2300)
20,0.61378149897851,tensor(81.9220),1.1123267416879534,tensor(69.1500)
21,0.5870322841969903,tensor(82.5980),1.1583147489423864,tensor(68.7400)
22,0.5645224225643041,tensor(83.3080),1.1944283733628691,tensor(68.2200)
23,0.5544157169206673,tensor(83.6500),1.1870361162666232,tensor(68.2200)
24,0.5385630532451298,tensor(84.0280),1.1592968838401139,tensor(68.7100)
25,0.5095675865859937,tensor(84.7900),1.1885301024354995,tensor(68.4800)
26,0.5017456057126565,tensor(85.2420),1.1593856173232198,tensor(69.0500)
27,0.48984935772998256,tensor(85.6220),1.1852363693900407,tensor(68.4400)
28,0.4790446932053627,tensor(85.7700),1.1662889448609204,tensor(69.2400)
29,0.4539510689656753,tensor(86.3940),1.1342432417459787,tensor(69.7600)
30,0.45873357332728404,tensor(86.3500),1.1425343669988215,tensor(69.5900)
31,0.4521245990720246,tensor(86.6520),1.1488496097754688,tensor(69.8600)
32,0.4344111008717276,tensor(87.2640),1.1894749872963875,tensor(68.6800)
33,0.4235189617289912,tensor(87.5340),1.1886000006012618,tensor(69.3300)
34,0.42437921468254247,tensor(87.5160),1.2044007201455533,tensor(67.7600)
35,0.4162523845958588,tensor(87.7160),1.1805638273786754,tensor(69.1200)
36,0.40770040582055633,tensor(87.9340),1.1943527882546185,tensor(68.7100)
37,0.40189074094185745,tensor(88.2360),1.2197258394509554,tensor(69.1300)
38,0.3897258001748863,tensor(88.6000),1.2100071628727018,tensor(69.0300)
39,0.38259476636681716,tensor(88.8000),1.2180028703412973,tensor(68.9000)
40,0.38574809358095574,tensor(88.5520),1.18553236551024,tensor(69.7100)
41,0.3818420406878757,tensor(88.7860),1.1844564987979829,tensor(69.2900)
42,0.3747068895860706,tensor(88.9140),1.1518253877535463,tensor(70.4200)
43,0.3610193963779513,tensor(89.5320),1.1662659424319863,tensor(70.1400)
44,0.3657012914910036,tensor(89.3180),1.2254782214034348,tensor(69.1900)
45,0.3752959597751003,tensor(89.0520),1.2504288553837686,tensor(68.0500)
46,0.36444671219572083,tensor(89.2580),1.2095418019071222,tensor(69.4700)
47,0.35348137519548617,tensor(89.8040),1.1400370832383633,tensor(70.1300)
48,0.34854509184122695,tensor(89.8840),1.180435419392772,tensor(69.7200)
49,0.3510196965063929,tensor(89.6200),1.2111127772186883,tensor(69.4300)
50,0.3455254660771631,tensor(89.8400),1.2639220013208687,tensor(68.6300)
51,0.35686447526640297,tensor(89.6260),1.2305374218765646,tensor(69.2300)
52,0.332824209119048,tensor(90.3440),1.221905263375491,tensor(69.0600)
53,0.3300861690355384,tensor(90.3760),1.2190217110114172,tensor(69.9900)
54,0.338026631518703,tensor(90.0820),1.2425498208403587,tensor(68.8800)
55,0.3325933901702656,tensor(90.4260),1.1873844420146198,tensor(70.6300)
56,0.3316216197083978,tensor(90.2980),1.2915721173658967,tensor(68.6600)
57,0.3271474396938558,tensor(90.4440),1.2140208449326455,tensor(69.4400)
58,0.32469641190508136,tensor(90.6400),1.193447432693094,tensor(69.3500)
59,0.32817762735707073,tensor(90.3280),1.1770856746369973,tensor(69.7000)
60,0.322159261959593,tensor(90.6660),1.213359000472352,tensor(69.9800)
61,0.32147356216102607,tensor(90.5920),1.1980278722494841,tensor(70.4900)
62,0.310411572075256,tensor(91.0320),1.19825905222632,tensor(69.6900)
63,0.32071126776430614,tensor(90.4860),1.1611035850085318,tensor(70.4400)
64,0.31254150453583357,tensor(90.8860),1.175232600789517,tensor(70.4400)
65,0.3176441909483327,tensor(90.9120),1.22539308777079,tensor(69.5600)
66,0.3038167999985883,tensor(91.2240),1.2363988201254978,tensor(69.6600)
67,0.3036854942055309,tensor(91.2500),1.309275206326507,tensor(68.4600)
68,0.30589938297143676,tensor(91.1820),1.1259249798990787,tensor(71.4600)
