Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
0,3.8966850021001322,tensor(8.9900),3.5545826199054718,tensor(14.5700)
1,3.0181290585061777,tensor(23.6160),2.696681195139885,tensor(28.8200)
2,2.3790796604912603,tensor(36.9680),2.3724381330609323,tensor(37.5300)
3,1.9883786580141853,tensor(45.9000),1.8892410813570022,tensor(48.)
4,1.724659653880712,tensor(52.2960),1.712996348619461,tensor(52.6800)
5,1.539782221359975,tensor(56.8740),1.5515710129141806,tensor(55.9100)
6,1.3932401454052352,tensor(60.4680),1.4896219083294273,tensor(57.5700)
7,1.2874709814405807,tensor(63.4440),1.433539978414774,tensor(59.9500)
8,1.1859079710662823,tensor(65.9040),1.45317400916107,tensor(59.6300)
9,1.1156434242987572,tensor(67.7580),1.3765031966567038,tensor(61.2400)
10,1.0394736042108073,tensor(69.9980),1.3081030565127731,tensor(63.2700)
11,0.9829066211305311,tensor(71.4140),1.3126234771758318,tensor(63.1400)
12,0.9281254514403965,tensor(72.9420),1.2548645409289747,tensor(64.2000)
13,0.8825775185204527,tensor(74.2560),1.1906197412721813,tensor(66.0400)
14,0.8355562446062522,tensor(75.5980),1.219361324287951,tensor(65.2000)
15,0.7909299961441313,tensor(76.5780),1.2346670927219092,tensor(65.4100)
16,0.7560506466099673,tensor(77.7180),1.2682010701447726,tensor(64.9800)
17,0.7232611586370736,tensor(78.6360),1.1844494936205447,tensor(66.7600)
18,0.7027714616045013,tensor(79.1240),1.1895204074680805,tensor(67.1700)
19,0.6636430083028496,tensor(80.4300),1.2183638953976332,tensor(66.9700)
20,0.6393472304581986,tensor(81.1680),1.1755799188949168,tensor(67.2800)
21,0.6192312221545393,tensor(81.5420),1.1695583560667,tensor(68.4600)
22,0.5869095945144858,tensor(82.5340),1.1361550922952592,tensor(68.4000)
23,0.5705951910342097,tensor(83.0380),1.1497128935521468,tensor(68.5400)
24,0.5545188470569717,tensor(83.3760),1.1418675552345812,tensor(69.5300)
25,0.5427498877658259,tensor(84.0220),1.172595065973699,tensor(67.7400)
26,0.5272762239589106,tensor(84.3300),1.1690838952232152,tensor(69.2800)
27,0.5145997748045665,tensor(84.8420),1.1339749588458798,tensor(69.2400)
28,0.48843112488841767,tensor(85.4160),1.1649471311736852,tensor(69.0400)
29,0.4746279977166744,tensor(86.0600),1.1775545440586284,tensor(68.9400)
30,0.47383605435376275,tensor(86.0840),1.1946247233245522,tensor(68.7700)
31,0.4574352761973505,tensor(86.4240),1.1899876073040068,tensor(68.0600)
32,0.4499969823128732,tensor(86.7900),1.1790242469646037,tensor(69.4000)
33,0.43920012999830954,tensor(87.2340),1.1817286684196442,tensor(69.0700)
34,0.4356204281225229,tensor(87.0840),1.1728411641931162,tensor(68.6800)
35,0.42407690354472843,tensor(87.3900),1.1245976900840178,tensor(70.5400)
36,0.4113402233632934,tensor(87.8940),1.104423728570342,tensor(69.9700)
37,0.4109963331457294,tensor(88.),1.2331803130358459,tensor(68.0600)
38,0.4076143623236805,tensor(88.0480),1.153965994041413,tensor(70.0600)
39,0.3951963552885958,tensor(88.3920),1.184334115877049,tensor(69.5700)
40,0.3913517420172996,tensor(88.5840),1.176237407617271,tensor(69.3100)
41,0.3883883052927149,tensor(88.5320),1.1374916983069852,tensor(70.5000)
42,0.38574096259406154,tensor(88.7460),1.227218835196458,tensor(68.7000)
43,0.3848688444670509,tensor(88.6120),1.2099152072239667,tensor(69.6200)
44,0.385172362141597,tensor(88.7040),1.1617496234327556,tensor(70.4600)
45,0.37217544838595573,tensor(88.9240),1.182024674997665,tensor(68.9300)
46,0.37377648535744307,tensor(89.0640),1.1667736983206123,tensor(69.6500)
47,0.3611319422950525,tensor(89.3220),1.203057843326591,tensor(69.2300)
48,0.36049658090562164,tensor(89.4720),1.1742886638781056,tensor(70.0700)
49,0.3516484056134968,tensor(89.6980),1.2480886549968273,tensor(68.2800)
50,0.34196455273634335,tensor(89.9860),1.1369514322290197,tensor(70.0500)
51,0.3462869629759313,tensor(89.8200),1.1754664918316995,tensor(69.8200)
52,0.356893964016529,tensor(89.6260),1.1528485605176537,tensor(70.5100)
53,0.33943191700426817,tensor(90.1060),1.1407528531700373,tensor(70.3600)
54,0.34981849698154516,tensor(89.7320),1.1926744534932077,tensor(69.5000)
55,0.34611285262552977,tensor(89.7480),1.1708863962329925,tensor(70.3300)
56,0.3345233072405276,tensor(90.2940),1.14083551350981,tensor(70.4500)
57,0.33691161630860983,tensor(90.1800),1.1601534574935213,tensor(70.5600)
58,0.33319109468661307,tensor(90.2360),1.1636898908857256,tensor(69.9800)
59,0.32289221779922084,tensor(90.6900),1.1961374846491963,tensor(70.5200)
60,0.32336985619019365,tensor(90.5000),1.3159251178367994,tensor(66.9200)
61,0.3278953996308319,tensor(90.4340),1.2197136860368774,tensor(69.7600)
62,0.32877601759360575,tensor(90.4600),1.222741228569299,tensor(68.5900)
63,0.31863140149037245,tensor(90.6300),1.1533835426829755,tensor(70.4800)
64,0.3172561795357853,tensor(90.9000),1.1560547859454529,tensor(70.8400)
65,0.3146023553274477,tensor(90.8740),1.1723747001066804,tensor(70.8100)
66,0.31825999921316384,tensor(90.8580),1.2087038286738099,tensor(69.9100)
67,0.3120382707518385,tensor(90.9800),1.188375605551526,tensor(70.1500)
68,0.2961679027818353,tensor(91.6260),1.1636738955536858,tensor(70.8900)
69,0.30188927984298647,tensor(91.2660),1.2800616857688873,tensor(68.7500)
70,0.30086196002448,tensor(91.2520),1.2062149100676178,tensor(69.8100)
71,0.3231261450692516,tensor(90.6860),1.2081727033481002,tensor(70.5300)
72,0.3032791905695825,tensor(91.3240),1.1859512555985712,tensor(70.3900)
73,0.3049583773097724,tensor(91.1960),1.2471053309105338,tensor(69.3900)
74,0.3040682907452059,tensor(91.2540),1.1896081394720823,tensor(70.1200)
75,0.3054176951994372,tensor(91.2440),1.253851983629167,tensor(68.9500)
76,0.3082732267849281,tensor(91.1080),1.1624458234785124,tensor(70.8500)
77,0.2979889652879952,tensor(91.4840),1.225328072477132,tensor(70.2500)
78,0.2935732591640004,tensor(91.6180),1.1883985980423168,tensor(70.2200)
79,0.30241354023251693,tensor(91.1300),1.1900076865735463,tensor(70.9100)
80,0.2948601097249619,tensor(91.5140),1.2003809263929726,tensor(69.9600)
81,0.29435096730661514,tensor(91.4820),1.1514773412514479,tensor(71.4200)
82,0.30582718520670593,tensor(91.0200),1.181308792227879,tensor(70.7700)
83,0.2903356525065649,tensor(91.5640),1.2077901657931507,tensor(70.0800)
84,0.3019114486168108,tensor(91.3320),1.1999089680742472,tensor(69.9600)
85,0.3020917894056691,tensor(91.3520),1.1902502508312465,tensor(70.1800)
86,0.3042594857151856,tensor(91.2120),1.1492415221892298,tensor(70.3900)
87,0.29735618528655117,tensor(91.4000),1.1735254512913524,tensor(70.9300)
88,0.290122644466055,tensor(91.7120),1.198952215084806,tensor(69.8500)
89,0.2889502891494185,tensor(91.7480),1.2597149822060019,tensor(69.8300)
90,0.2938809413129411,tensor(91.6760),1.1977682050811127,tensor(70.2500)
91,0.29265265557390957,tensor(91.5780),1.1852677229326218,tensor(70.5700)
92,0.2839477464289921,tensor(91.8480),1.2182999645229429,tensor(70.2600)
93,0.2869618870794316,tensor(91.6160),1.3229315200764686,tensor(69.0300)
94,0.29053838089908784,tensor(91.6680),1.1830099617540837,tensor(70.3200)
